Geo Point;Geo Shape;CODE_EXPL;NOM_EXPL;ID_HASTUS;NOM_ARRET;ADRESSE;X_PHYS;Y_PHYS;X_PROJ;Y_PROJ;X_DECALE;Y_DECALE;CONC_LIGNE;CONC_PTY;CONC_MODE;CODE_INSEE;COMMUNE
43.5964861139093, 1.423257073133282;"{""coordinates"": [1.423257073133282, 43.5964861139093], ""type"": ""Point""}";6192449487677451;tisseo;5270;Patte d'Oie;AVENUE ÉTIENNE BILLIÈRES;1572693.0;2267459.0;1572694.9;2267454.6;1572693.62568874;2267459.43488684;45 66 L14;45/8 66/2 L14/7;bus lineo;31555;TOULOUSE
43.56133857879164, 1.4477104239081064;"{""coordinates"": [1.447710423908106, 43.56133857879164], ""type"": ""Point""}";6192449487677451;tisseo;27860;Pech David;CHEMIN DES CÔTES DE PECH DAVID;1574595.0;2263518.0;1574592.3;2263520.7;1574596.62713143;2263518.19481865;115;115/9;bus;31555;TOULOUSE
43.563611393974035, 1.4486925913823303;"{""coordinates"": [1.44869259138233, 43.563611393974035], ""type"": ""Point""}";6192449487677451;tisseo;27980;Pech David Centre de loisirs;CHEMIN DES CÔTES DE PECH DAVID;1574679.0;2263769.0;1574684.1;2263770.4;1574679.27386814;2263769.09292263;115;115/10;bus;31555;TOULOUSE
43.70310999886733, 1.4669306860036517;"{""coordinates"": [1.466930686003652, 43.70310999886733], ""type"": ""Point""}";6192449487677451;tisseo;14552;Pechbonnieu Mairie;ROUTE DE SAINT-LOUP CAMMAS;1576435.0;2279238.0;1576439.5;2279240.5;1576435.20169324;2279237.94567836;113 26 33 SC10 SC22 SC33 SC34 SC35;113/3 26/6 33/12 33/13 33/15 SC10/3 SC22/1 SC33/3 SC34/4 SC35/7;bus scolaire;31410;PECHBONNIEU
43.609333024482375, 1.3080365795359377;"{""coordinates"": [1.308036579535938, 43.609333024482375], ""type"": ""Point""}";6192449487677451;tisseo;80183;Perget;D82;1563420.0;2269067.0;1563415.5;2269070.4;1563419.76898088;2269067.79696288;150;150/7;bus;31149;COLOMIERS
43.51254840908702, 1.5011121740927214;"{""coordinates"": [1.501112174092721, 43.51254840908702], ""type"": ""Point""}";6192449487677451;tisseo;15043;Peries;AVENUE DU LAURAGAIS;1578812.0;2258020.0;1578807.3;2258016.8;1578811.42623773;2258019.62385591;109 81 L06;109/12 81/15 L06/11;bus lineo;31113;CASTANET-TOLOSAN
43.5701559650862, 1.3354826951059222;"{""coordinates"": [1.335482695105922, 43.5701559650862], ""type"": ""Point""}";6192449487677451;tisseo;15801;Petit Marquis;AVENUE DU MARQUISAT;1565549.0;2264671.0;1565545.9;2264676.6;1565548.56406635;2264672.3688358;67;67/16;bus;31557;TOURNEFEUILLE
43.458763020139955, 1.4009634628896341;"{""coordinates"": [1.400963462889634, 43.458763020139955], ""type"": ""Point""}";6192449487677451;tisseo;70650;Petits Champs;CHEMIN DE CAILHABAT;1570602.0;2252195.0;1570607.5;2252195.5;1570602.50623831;2252195.74968809;316;316/10;bus;31248;LABARTHE-SUR-LÈZE
43.58075789564918, 1.2896455650061742;"{""coordinates"": [1.289645565006174, 43.58075789564918], ""type"": ""Point""}";6192449487677451;tisseo;23381;Peyrette;RUE DES MÛRIERS;1561871.0;2265923.0;1561870.9;2265928.9;1561871.50393721;2265923.93660803;55;55/8;bus;31424;PLAISANCE-DU-TOUCH
43.685350457300196, 1.4214919376778004;"{""coordinates"": [1.4214919376778, 43.685350457300196], ""type"": ""Point""}";6192449487677451;tisseo;13900;Peyronnette;D14;1572736.0;2277333.0;1572733.5;2277334.0;1572738.27889504;2277332.52957076;69 L10 SC36 SC41;69/3 L10/7 SC36/11 SC41/4;bus lineo scolaire;31467;SAINT-ALBAN
43.58087657036086, 1.373939507378924;"{""coordinates"": [1.373939507378924, 43.58087657036086], ""type"": ""Point""}";6192449487677451;tisseo;4300;Phidias;AVENUE DU DOCTEUR MAURICE GRYNFOGEL;1568678.0;2265801.0;1568680.7;2265795.1;1568679.32744227;2265799.90791902;21 25;21/15 21/19 25/1;bus;31555;TOULOUSE
43.62778468527159, 1.5331923035193382;"{""coordinates"": [1.533192303519338, 43.62778468527159], ""type"": ""Point""}";6192449487677451;tisseo;17760;Pin Balma Mairie;ROUTE DE L'ÉGLISE;1581629.0;2270775.0;1581625.6;2270780.4;1581628.44604989;2270776.28903904;102 106;102/5 106;TAD bus;31418;PIN-BALMA
43.528000626810964, 1.409236005267684;"{""coordinates"": [1.409236005267684, 43.528000626810964], ""type"": ""Point""}";6192449487677451;tisseo;11900;Piscine;AVENUE SALVADOR ALLENDE;1571417.0;2259873.0;1571422.8;2259873.2;1571417.80311128;2259873.37636078;50;50/1;bus;31433;PORTET-SUR-GARONNE
43.57002236886165, 1.4806221735512335;"{""coordinates"": [1.480622173551233, 43.57002236886165], ""type"": ""Point""}";6192449487677451;tisseo;28580;Piste;TCSP PISTE DES GÉANTS;1577271.0;2264434.0;1577264.9;2264429.3;1577268.69176834;2264432.55921661;L12;L12/25;lineo;31555;TOULOUSE
43.575567972939986, 1.4806327929257834;"{""coordinates"": [1.480632792925783, 43.575567972939986], ""type"": ""Point""}";6192449487677451;tisseo;4101;Piste des Géants;CHEMIN CARROSSE;1577283.0;2265050.0;1577280.1;2265045.6;1577282.9261572;2265049.72466186;37;37/17;bus;31555;TOULOUSE
43.66732119588025, 1.4767220586952263;"{""coordinates"": [1.476722058695226, 43.66732119588025], ""type"": ""Point""}";6192449487677451;tisseo;10460;Pitchounelle;CHEMIN DE MALBOU;1577152.0;2275248.0;1577153.5;2275251.6;1577151.37783062;2275247.07270532;40 SC10 SC15;40/5 SC10/3 SC10/4 SC15/6;bus scolaire;31561;L'UNION
43.62425893542117, 1.4546357733087851;"{""coordinates"": [1.454635773308785, 43.62425893542117], ""type"": ""Point""}";6192449487677451;tisseo;8020;Pl de l'Armée d'Afrique;CHEMIN DE LAPUJADE;1575283.0;2270497.0;1575279.9;2270498.5;1575284.56794834;2270496.70850065;L12 SC02;L12/26 SC02/3;lineo scolaire;31555;TOULOUSE
43.56578086850395, 1.3953019040687866;"{""coordinates"": [1.395301904068787, 43.56578086850395], ""type"": ""Point""}";6192449487677451;tisseo;5441;Place Bouillière;ALLÉE DE BELLEFONTAINE;1570371.0;2264091.0;1570371.4;2264096.1;1570371.56236142;2264091.1026386;L04 L14;L04/41 L14/1;lineo;31555;TOULOUSE
43.567291188066896, 1.3932069818229544;"{""coordinates"": [1.393206981822954, 43.567291188066896], ""type"": ""Point""}";6192449487677451;tisseo;5442;Place Bouillière;INCONNU;1570205.0;2264262.0;;;1570205.0;2264262.0;25 49 50 58 85 87;25/3 49/1 50/1 58/126 58/129 58/18 58/19 85/12 87/32 87/36;bus;31555;TOULOUSE
43.61237560046286, 1.4259193049199832;"{""coordinates"": [1.425919304919983, 43.61237560046286], ""type"": ""Point""}";6192449487677451;tisseo;27401;Pont du Béarnais;BOULEVARD DE L'EMBOUCHURE;1572941.0;2269220.0;1572940.8;2269223.2;1572941.78493455;2269218.29796941;15 70;15/5 70/22 70/27;bus;31555;TOULOUSE
43.47408743016406, 1.3324101272454534;"{""coordinates"": [1.332410127245453, 43.47408743016406], ""type"": ""Point""}";6192449487677451;tisseo;70100;Porte Nord;BOULEVARD DE JOFFRERY;1565089.0;2254005.0;1565085.5;2254006.9;1565089.9023555;2254004.52950088;301;301/5;bus;31395;MURET
43.52715930636757, 1.3888179831982996;"{""coordinates"": [1.3888179831983, 43.52715930636757], ""type"": ""Point""}";6192449487677451;tisseo;11204;Portet Gare SNCF;PORTET GARE SNCF_TRAVÉE3;1569765.0;2259811.0;1569771.0;2259807.6;1569767.29683251;2259810.9594185;316 321;316/10 316/11 321/4 321/5;bus;31433;PORTET-SUR-GARONNE
43.591546806027466, 1.3779408587554494;"{""coordinates"": [1.377940858755449, 43.591546806027466], ""type"": ""Point""}";6192449487677451;tisseo;6510;Poutier;CHEMIN SALINIÉ;1569024.0;2266980.0;1569021.3;2266982.4;1569025.46025147;2266979.62649902;46;46/1;bus;31555;TOULOUSE
43.59139017053684, 1.3776849161754992;"{""coordinates"": [1.377684916175499, 43.59139017053684], ""type"": ""Point""}";6192449487677451;tisseo;6511;Poutier;CHEMIN SALINIÉ;1569003.0;2266963.0;1569008.2;2266960.2;1569003.88935719;2266962.73344797;46;46/2;bus;31555;TOULOUSE
43.6284042819776, 1.448235030252059;"{""coordinates"": [1.448235030252059, 43.6284042819776], ""type"": ""Point""}";6192449487677451;tisseo;5680;Pradet;AVENUE MAURICE BOURGÈS-MAUNOURY;1574775.0;2270967.0;1574774.1;2270970.1;1574776.69860535;2270965.82831997;41;41/4;bus;31555;TOULOUSE
43.57911009408333, 1.3585196158910766;"{""coordinates"": [1.358519615891077, 43.57911009408333], ""type"": ""Point""}";6192449487677451;tisseo;15750;Prat;CHEMIN DU RAMELET MOUNDI;1567429.0;2265629.0;1567430.8;2265622.9;1567429.53091047;2265627.7362601;67;67/17;bus;31557;TOURNEFEUILLE
43.52819623603423, 1.4819341567682058;"{""coordinates"": [1.481934156768206, 43.52819623603423], ""type"": ""Point""}";6192449487677451;tisseo;14931;Prat;INCONNU;1577293.0;2259786.0;1577290.8;2259788.6;1577294.09417674;2259784.83856415;56;56/8;bus;31035;AUZEVILLE-TOLOSANE
43.60535883664089, 1.458360068137365;"{""coordinates"": [1.458360068137365, 43.60535883664089], ""type"": ""Point""}";6192449487677451;tisseo;5710;Providence;AVENUE DE LA GLOIRE;1575545.0;2268392.0;1575544.3;2268395.5;1575545.67880788;2268390.69386966;23;23/49;bus;31555;TOULOUSE
43.50813180914292, 1.3252474722916716;"{""coordinates"": [1.325247472291672, 43.50813180914292], ""type"": ""Point""}";6192449487677451;tisseo;12960;Pyrénées;ROUTE DE TOULOUSE;1564585.0;2257798.0;1564590.4;2257795.5;1564586.06688771;2257797.99482222;58;58/126 58/129 58/134 58/18 58/19 58/20;bus;31547;SEYSSES
43.55125713712961, 1.4727959236432577;"{""coordinates"": [1.472795923643258, 43.55125713712961], ""type"": ""Point""}";6192449487677451;tisseo;15101;Pâquerettes;RUE DES HIRONDELLES;1576601.0;2262361.0;1576606.1;2262353.1;1576603.79697174;2262357.53802443;82;82/62 82/63;bus;31446;RAMONVILLE-SAINT-AGNE
43.47152589399769, 1.324012130230404;"{""coordinates"": [1.324012130230404, 43.47152589399769], ""type"": ""Point""}";6192449487677451;tisseo;26621;Père Brottier;AVENUE DU PÈRE DANIEL BROTTIER;1564404.0;2253734.0;1564399.7;2253734.4;1564404.69189522;2253734.1154264;304 315 58;304/2 315/12 58/2 58/4 58/5;bus;31395;MURET
43.566622775167794, 1.3865884293647404;"{""coordinates"": [1.38658842936474, 43.566622775167794], ""type"": ""Point""}";6192449487677451;tisseo;28420;Pépinière Basso Cambo;AVENUE DU GÉNÉRAL DE CROUTTE;1569669.0;2264198.0;1569673.9;2264202.5;1569672.37185675;2264197.73924604;53;53/1;bus;31555;TOULOUSE
43.56685728383995, 1.3859755701759555;"{""coordinates"": [1.385975570175956, 43.56685728383995], ""type"": ""Point""}";6192449487677451;tisseo;28421;Pépinière Basso Cambo;AVENUE DU GÉNÉRAL DE CROUTTE;1569620.0;2264225.0;1569618.4;2264219.7;1569619.87042924;2264224.47889504;53;53/2;bus;31555;TOULOUSE
43.67160050649993, 1.3226797942360813;"{""coordinates"": [1.322679794236081, 43.67160050649993], ""type"": ""Point""}";6192449487677451;tisseo;29561;Périac;ROUTE DE CORNEBARRIEU;1564740.0;2275960.0;1564745.6;2275960.9;1564740.62336494;2275960.41719212;170 171 71;170 171 71/29 71/7;TAD bus;31032;AUSSONNE
43.495707101855054, 1.3042428090250844;"{""coordinates"": [1.304242809025084, 43.495707101855054], ""type"": ""Point""}";6192449487677451;tisseo;70900;Rabi;AVENUE MARIE CURIE;1562859.0;2256452.0;1562856.9;2256446.3;1562858.48113883;2256451.04341649;315;315/12;bus;31547;SEYSSES
43.615579470495135, 1.445810403872622;"{""coordinates"": [1.445810403872622, 43.615579470495135], ""type"": ""Point""}";6192449487677451;tisseo;5970;Raisin;BOULEVARD DES MINIMES;1574553.0;2269546.0;1574553.5;2269549.6;1574554.26028589;2269544.65814151;15 27;15/5 27/8;bus;31555;TOULOUSE
43.57981208372472, 1.362946461183134;"{""coordinates"": [1.362946461183134, 43.57981208372472], ""type"": ""Point""}";6192449487677451;tisseo;15741;Ramelet Moundi;AVENUE DU DOCTEUR MAURICE GRYNFOGEL;1567788.0;2265700.0;1567790.6;2265703.2;1567787.63961783;2265699.17059094;67;67/16;bus;31555;TOULOUSE
43.694149390454264, 1.4430501055287197;"{""coordinates"": [1.44305010552872, 43.694149390454264], ""type"": ""Point""}";6192449487677451;tisseo;14270;Ramondou;AVENUE DU GÉNÉRAL DE GAULLE;1574492.0;2278278.0;1574491.4;2278280.3;1574494.58109884;2278276.44246061;113;113/4;bus;31116;CASTELGINEST
43.55583285308602, 1.4777566916089564;"{""coordinates"": [1.477756691608956, 43.55583285308602], ""type"": ""Point""}";6192449487677451;tisseo;4446;Ramonville;INCONNU;1577011.0;2262862.0;1577012.0;2262859.1;1577011.25344229;2262864.04394851;27;27/40 27/7 27/8;bus;31446;RAMONVILLE-SAINT-AGNE
43.53754661493749, 1.4816895017904528;"{""coordinates"": [1.481689501790453, 43.53754661493749], ""type"": ""Point""}";6192449487677451;tisseo;20833;Ramonville Sud;AVENUE DES CRÊTES;1577292.0;2260825.0;1577287.22845189;2260821.89554833;1577292.0;2260825.0;119;119;TAD;31446;RAMONVILLE-SAINT-AGNE
43.57480737601022, 1.4618080411252714;"{""coordinates"": [1.461808041125271, 43.57480737601022], ""type"": ""Point""}";6192449487677451;tisseo;50030;Rangueil;PLACE DU RECTEUR CLAUDE CHALIN;1575768.0;2264995.0;;;1575768.0;2264995.0;B;B/16;metro;31555;TOULOUSE
43.64947265466694, 1.5108019035486564;"{""coordinates"": [1.510801903548656, 43.64947265466694], ""type"": ""Point""}";6192449487677451;tisseo;16390;Ratalens;BOULEVARD RATALENS;1579865.0;2273216.0;1579865.0;2273219.9;1579866.2724665;2273215.06462731;43 68;43/123 68/5;bus;31488;SAINT-JEAN
43.62526347502489, 1.4269872125671672;"{""coordinates"": [1.426987212567167, 43.62526347502489], ""type"": ""Point""}";6192449487677451;tisseo;5951;Rateau;RUE JULES VERNE;1573054.0;2270650.0;1573058.9;2270651.9;1573054.16068496;2270650.3066096;110 41;110/8 41/4;bus;31555;TOULOUSE
43.67797325745683, 1.4231465457751047;"{""coordinates"": [1.423146545775105, 43.67797325745683], ""type"": ""Point""}";6192449487677451;tisseo;13881;Raudelauzette;ROUTE DE FRONTON;1572854.0;2276511.0;1572859.7;2276513.6;1572854.97326339;2276511.96999529;169 29 69 L10 SC36;169/6 29/36 69/4 L10/6 L10/8 SC36/10;bus lineo scolaire;31022;AUCAMVILLE
43.640404238873586, 1.3697000763012934;"{""coordinates"": [1.369700076301293, 43.640404238873586], ""type"": ""Point""}";6192449487677451;tisseo;29670;Raymond Grimaud;AVENUE DE L'ESCADRILLE NORMANDIE NIEMEN;1568464.0;2272420.0;1568461.0;2272415.9;1568464.31098898;2272419.64664543;30;30/2;bus;31069;BLAGNAC
43.558765015830055, 1.3989895292213248;"{""coordinates"": [1.398989529221325, 43.558765015830055], ""type"": ""Point""}";6192449487677451;tisseo;6021;René Valmy;D980;1570654.0;2263306.0;1570656.2;2263313.1;1570654.59430755;2263308.36485151;25 49 50 58 85 L04;25/3 49/1 50/1 58/126 58/129 58/18 58/19 85/12 L04/41;bus lineo;31555;TOULOUSE
43.559179651903804, 1.3977283508065879;"{""coordinates"": [1.397728350806588, 43.559179651903804], ""type"": ""Point""}";6192449487677451;tisseo;6020;René Valmy;D980;1570553.0;2263354.0;1570551.6;2263348.9;1570553.22833453;2263353.62742284;25 49 50 58 85 L04;25/1 49/2 50/2 58/1 58/2 58/3 58/4 85/19 L04/39;bus lineo;31555;TOULOUSE
43.6802323118089, 1.4531300847989024;"{""coordinates"": [1.453130084798902, 43.6802323118089], ""type"": ""Point""}";6192449487677451;tisseo;14471;Renée Aspe;AVENUE DES CHALETS;1575276.0;2276717.0;1575280.6;2276719.6;1575276.22379232;2276717.18156944;60;60/10 60/211 60/7;bus;31282;LAUNAGUET
43.60902073598057, 1.4548357497317799;"{""coordinates"": [1.45483574973178, 43.60902073598057], ""type"": ""Point""}";6192449487677451;tisseo;6062;Riquet;BOULEVARD DE LA GARE;1575268.0;2268804.0;1575271.8;2268806.7;1575267.812046;2268803.68407161;27 L08;27/8 L08/52;bus lineo;31555;TOULOUSE
43.60889844754788, 1.4544423896477303;"{""coordinates"": [1.45444238964773, 43.60889844754788], ""type"": ""Point""}";6192449487677451;tisseo;6063;Riquet;BOULEVARD PIERRE-PAUL RIQUET;1575236.0;2268791.0;1575231.0;2268787.9;1575234.96575107;2268790.94513029;L08;L08/53;lineo;31555;TOULOUSE
43.62483792673468, 1.3467928179739188;"{""coordinates"": [1.346792817973919, 43.62483792673468], ""type"": ""Point""}";6192449487677451;tisseo;29590;Rond-Point Concorde;AVENUE JEAN MONNET;1566582.0;2270727.0;;;1566582.0;2270727.0;170;170;TAD;31150;CORNEBARRIEU
43.68219638795741, 1.4512320289932334;"{""coordinates"": [1.451232028993233, 43.68219638795741], ""type"": ""Point""}";6192449487677451;tisseo;14485;Rond-point Chalets;AVENUE DES CHALETS;1575127.0;2276938.0;1575132.0;2276942.4;1575128.4644661;2276938.86446609;60;60/10 60/211 60/7;bus;31282;LAUNAGUET
43.533174729102726, 1.5228914062711922;"{""coordinates"": [1.522891406271192, 43.533174729102726], ""type"": ""Point""}";6192449487677451;tisseo;21631;Rond-point Périgord;L'OCCITANE;1580613.0;2260280.0;1580608.7;2260277.0;1580612.69483946;2260280.00686841;109 79;109/12 79/29 79/33;bus;31254;LABÈGE
43.60354916012438, 1.262842072639066;"{""coordinates"": [1.262842072639066, 43.60354916012438], ""type"": ""Point""}";6192449487677451;tisseo;22821;Rond-point de l'Europe;D824;1559759.0;2268499.0;1559762.1;2268485.4;1559760.97570246;2268490.27195598;402;402/1 402/4;bus;31291;LÉGUEVIN
43.595061805891135, 1.4152178374753703;"{""coordinates"": [1.41521783747537, 43.595061805891135], ""type"": ""Point""}";6192449487677451;tisseo;6290;Roquemaurel;AVENUE DE LOMBEZ;1572041.0;2267313.0;1572043.3;2267307.3;1572042.47800507;2267312.23196962;67;67/17;bus;31555;TOULOUSE
43.49927898783704, 1.3563465006546718;"{""coordinates"": [1.356346500654672, 43.49927898783704], ""type"": ""Point""}";6192449487677451;tisseo;16745;Roques Charmes;RUE DES CHARMES;1567080.0;2256765.0;1567075.9;2256762.2;1567079.99750531;2256765.06538833;320;320/6;bus;31458;ROQUES
43.61992970107467, 1.4695903803748567;"{""coordinates"": [1.469590380374857, 43.61992970107467], ""type"": ""Point""}";6192449487677451;tisseo;6171;Roseraie;AVENUE DU PARC;1576481.0;2269994.0;1576485.8;2269989.9;1576482.41700232;2269993.58175592;19;19/29;bus;31555;TOULOUSE
43.719249633065516, 1.448614502145996;"{""coordinates"": [1.448614502145996, 43.719249633065516], ""type"": ""Point""}";6192449487677451;tisseo;30010;Route de Labastide;ROUTE DE LABASTIDE-SAINT-SERNIN;1574992.0;2281058.0;1574988.9;2281060.1;1574993.44844002;2281058.02353825;SC27;SC27/1 SC27/2;scolaire;31252;LABASTIDE-SAINT-SERNIN
43.54279571370694, 1.520579720790801;"{""coordinates"": [1.520579720790801, 43.54279571370694], ""type"": ""Point""}";6192449487677451;tisseo;19201;Route de Labège;RUE LA LAURAGAISE;1580445.0;2261352.0;1580440.7;2261348.3;1580444.46288347;2261351.59252304;80;80/11;bus;31254;LABÈGE
43.56900667713973, 1.5035028680697085;"{""coordinates"": [1.503502868069708, 43.56900667713973], ""type"": ""Point""}";6192449487677451;tisseo;6241;Route de Revel;ROUTE DE REVEL;1579117.0;2264288.0;1579114.3;2264283.4;1579117.3;2264287.4;L09;L09/33;bus;31555;TOULOUSE
43.476503728222475, 1.4421243368965924;"{""coordinates"": [1.442124336896592, 43.476503728222475], ""type"": ""Point""}";6192449487677451;tisseo;13750;Rozane;CHEMIN DES CRÊTES;1573969.0;2254103.0;;;1573969.0;2254103.0;119;119;TAD;31227;GOYRANS
43.691828533858576, 1.4955994358833273;"{""coordinates"": [1.495599435883327, 43.691828533858576], ""type"": ""Point""}";6192449487677451;tisseo;32261;Rte de St-Loup;ROUTE DE SAINT-LOUP CAMMAS;1578723.0;2277943.0;1578727.7;2277945.2;1578723.18569741;2277943.0503321;SC21;SC21/2;scolaire;31497;SAINT-LOUP-CAMMAS
43.59084201108742, 1.4147328574279883;"{""coordinates"": [1.414732857427988, 43.59084201108742], ""type"": ""Point""}";6192449487677451;tisseo;4671;Rue du 14 juillet;RUE DU 14 JUILLET;1571993.0;2266845.0;1571987.9;2266843.3;1571992.57848643;2266845.06401947;18 L14;18/39 L14/1;bus lineo;31555;TOULOUSE
43.590375408939856, 1.4148440573985939;"{""coordinates"": [1.414844057398594, 43.590375408939856], ""type"": ""Point""}";6192449487677451;tisseo;4670;Rue du 14 juillet;RUE DU 14 JUILLET;1572001.0;2266793.0;1572005.5;2266794.5;1572000.7166306;2266793.04419192;18 L14;18/49 L14/7;bus lineo;31555;TOULOUSE
43.68166435981678, 1.4783110852071215;"{""coordinates"": [1.478311085207122, 43.68166435981678], ""type"": ""Point""}";6192449487677451;tisseo;30050;Rue du 19 Mars;RUE DU 19 MARS 1962;1577309.0;2276839.0;1577310.9;2276843.1;1577309.07081301;2276838.44660619;SC10 SC22;SC10/4 SC22/2;scolaire;31484;SAINT-GENIÈS-BELLEVUE
43.65739884289536, 1.4201819465416157;"{""coordinates"": [1.420181946541616, 43.65739884289536], ""type"": ""Point""}";6192449487677451;tisseo;6261;Rupé;AVENUE DES ÉTATS-UNIS;1572572.0;2274230.0;1572576.5;2274233.5;1572572.28683292;2274230.80756186;59 SC32;59/47 59/50 SC32/9;bus scolaire;31555;TOULOUSE
43.65133799097889, 1.3302792265856762;"{""coordinates"": [1.330279226585676, 43.65133799097889], ""type"": ""Point""}";6192449487677451;tisseo;16540;République;AVENUE DE LA RÉPUBLIQUE;1565308.0;2273697.0;;;1565308.0;2273697.0;171;171;TAD;31150;CORNEBARRIEU
43.65142291587018, 1.3305496628073281;"{""coordinates"": [1.330549662807328, 43.65142291587018], ""type"": ""Point""}";6192449487677451;tisseo;16541;République;AVENUE DE LA RÉPUBLIQUE;1565330.0;2273706.0;1565324.9;2273710.3;1565328.78848719;2273707.15680618;171 74 75;171 74/14 74/7 74/9 75/8;TAD bus;31150;CORNEBARRIEU
43.39933328252769, 1.268831920751668;"{""coordinates"": [1.268831920751668, 43.39933328252769], ""type"": ""Point""}";6192449487677451;tisseo;70860;République;RUE DE LA FUSION;1559775.0;2245806.0;1559774.2;2245809.7;1559775.85175213;2245804.98070822;313;313/9;bus;31287;LAVERNOSE-LACASSE
43.59853487428186, 1.360227032565879;"{""coordinates"": [1.360227032565879, 43.59853487428186], ""type"": ""Point""}";6192449487677451;tisseo;16010;Saint Granier;BOULEVARD DE L'EUROPE;1567609.0;2267784.0;1567612.3;2267789.5;1567609.81930531;2267785.15878429;25 35;25/3 35/1;bus;31149;COLOMIERS
43.509677486212425, 1.1788341383960699;"{""coordinates"": [1.17883413839607, 43.509677486212425], ""type"": ""Point""}";6192449487677451;tisseo;24581;Saint Julien;AVENUE DE SOURDEVAL;1552752.0;2258216.0;1552749.3;2258218.7;1552752.86562191;2258215.19481236;116;116/4;bus;31499;SAINT-LYS
43.51532186659717, 1.1765134085013578;"{""coordinates"": [1.176513408501358, 43.51532186659717], ""type"": ""Point""}";6192449487677451;tisseo;24510;Saint-Lys Boulodrome;RUE DES JARDINS;1552578.0;2258847.0;1552579.6;2258840.9;1552578.42458752;2258845.75972587;401;401/6 401/8;bus;31499;SAINT-LYS
43.593472748967166, 1.3804660445348667;"{""coordinates"": [1.380466044534867, 43.593472748967166], ""type"": ""Point""}";6192449487677451;tisseo;6520;Salinié;CHEMIN SALINIÉ;1569232.0;2267190.0;1569228.2;2267195.1;1569231.71364268;2267191.54270958;46;46/1;bus;31555;TOULOUSE
43.47011923924568, 1.3400464342498677;"{""coordinates"": [1.340046434249868, 43.47011923924568], ""type"": ""Point""}";6192449487677451;tisseo;70241;Saliège;AVENUE BERNARD IV;1565698.0;2253552.0;1565694.4;2253553.6;1565699.20272054;2253552.20936152;305;305/2;bus;31395;MURET
43.66363626186755, 1.4306847364284752;"{""coordinates"": [1.430684736428475, 43.66363626186755], ""type"": ""Point""}";6192449487677451;tisseo;13821;Salvy;ROUTE DE FRONTON;1573432.0;2274907.0;1573437.4;2274908.1;1573432.5132106;2274907.04203528;169 29 69 L10 SC36;169/6 29/36 69/4 L10/6 L10/8 SC36/10;bus lineo scolaire;31022;AUCAMVILLE
43.684273875684156, 1.364693727083289;"{""coordinates"": [1.364693727083289, 43.684273875684156], ""type"": ""Point""}";6192449487677451;tisseo;16970;Satre;ALLÉE DES TRICHERIES;1568155.0;2277301.0;1568150.0;2277298.6;1568154.33637954;2277301.08913891;130;130/4 130/8;bus;31541;SEILH
43.479894794113655, 1.351860209920823;"{""coordinates"": [1.351860209920823, 43.479894794113655], ""type"": ""Point""}";6192449487677451;tisseo;11920;Saubens Mairie;RUE DES ÉCOLES;1566675.0;2254619.0;1566676.8;2254622.0;1566675.18055765;2254617.26952365;317;317/11;bus;31533;SAUBENS
43.48005166290929, 1.351497443337562;"{""coordinates"": [1.351497443337562, 43.48005166290929], ""type"": ""Point""}";6192449487677451;tisseo;11921;Saubens Mairie;RUE DES ÉCOLES;1566646.0;2254637.0;1566644.7;2254632.9;1566646.31069222;2254637.63346285;317;317/10;bus;31533;SAUBENS
43.54183074831996, 1.3911909395013238;"{""coordinates"": [1.391190939501324, 43.54183074831996], ""type"": ""Point""}";6192449487677451;tisseo;6550;Saudrune;BOULEVARD DE THIBAUD;1569988.0;2261437.0;1569991.4;2261433.4;1569988.53353958;2261437.49675538;49;49/1;bus;31555;TOULOUSE
43.54225002066702, 1.392207100802334;"{""coordinates"": [1.392207100802334, 43.54225002066702], ""type"": ""Point""}";6192449487677451;tisseo;6551;Saudrune;BOULEVARD DE THIBAUD;1570071.0;2261482.0;1570067.5;2261487.1;1570070.39579566;2261483.02392744;49;49/2;bus;31555;TOULOUSE
43.651357129977846, 1.3733251089822691;"{""coordinates"": [1.373325108982269, 43.651357129977846], ""type"": ""Point""}";6192449487677451;tisseo;16470;Savary;RUE GEORGE SAND;1568780.0;2273631.0;1568777.2;2273626.3;1568779.60037393;2273630.68613782;74;74/15 74/16 74/17;bus;31069;BLAGNAC
43.60703912114621, 1.4346796246423328;"{""coordinates"": [1.434679624642333, 43.60703912114621], ""type"": ""Point""}";6192449487677451;tisseo;6611;Sciences Sociales;BOULEVARD ARMAND DUPORTAL;1573637.0;2268614.0;1573642.9;2268613.9;1573637.91496792;2268614.28659432;63 NCV;63/16 NCV/22;bus;31555;TOULOUSE
43.64001285821318, 1.3308991058840371;"{""coordinates"": [1.330899105884037, 43.64001285821318], ""type"": ""Point""}";6192449487677451;tisseo;23500;Secteur A;INCONNU;1565333.0;2272438.0;1565330.5;2272433.3;1565332.97358717;2272437.64512751;NCMT;NCMT/1 NCMT/2;bus;31150;CORNEBARRIEU
43.6344897796974, 1.3299594665867864;"{""coordinates"": [1.329959466586786, 43.6344897796974], ""type"": ""Point""}";6192449487677451;tisseo;23460;Secteur F;INCONNU;1565245.0;2271826.0;1565245.4;2271827.6;1565244.70127889;2271822.64906183;NCMT;NCMT/1 NCMT/2;bus;31150;CORNEBARRIEU
