id_mutation,distance_transport_m,est_metro_proche,mode_arret_proche
2670,67.9,0,bus
2671,95.2,1,metro
2672,150.0,0,bus
2673,164.4,0,lineo scolaire
2674,168.7,0,bus
2675,83.8,0,bus
2676,177.2,0,lineo
2677,125.3,0,lineo
2678,209.7,0,bus
2679,298.1,0,lineo
2680,156.5,0,bus
2681,51.2,0,bus lineo
2682,122.9,0,bus
2683,61.1,0,bus lineo
2684,343.1,0,bus
2685,251.4,0,bus
2686,67.3,1,metro
2687,44.2,0,bus
2688,259.3,0,bus lineo scolaire
2689,167.3,0,bus lineo
2690,129.1,0,bus
2691,50.9,0,bus
2692,275.2,0,bus
2693,81.5,0,bus
2694,62.5,0,lineo
2695,61.6,0,bus
2696,314.3,0,lineo scolaire
2697,25.1,0,bus lineo
2698,63.3,0,lineo
2699,226.0,0,bus lineo
2700,130.1,0,bus
2701,65.0,0,scolaire
2702,68.4,0,lineo
2703,253.5,0,lineo
2704,365.2,0,bus
2705,182.3,0,lineo
2706,144.3,0,lineo
2707,165.9,0,bus
2708,199.3,0,bus
2709,115.5,0,bus
2710,52.3,0,bus
2711,88.6,0,bus
2712,344.6,0,lineo
2713,87.9,0,bus
2714,183.0,0,bus
2715,62.8,0,bus lineo
2716,184.4,0,bus lineo
2717,320.9,0,lineo
2718,342.4,1,metro
2719,333.2,0,lineo scolaire
2720,48.0,0,bus
2721,148.4,0,bus
2722,309.6,0,lineo
2723,242.0,1,metro
2724,39.4,0,bus
2725,135.2,0,bus
2726,133.2,0,bus
2727,90.8,0,bus
2728,113.5,0,bus
2729,128.4,0,bus
2730,59.6,0,lineo
2731,229.5,0,lineo
2732,146.5,0,lineo scolaire
2733,34.0,0,bus
2734,279.5,0,bus
2735,158.4,0,bus lineo
2736,297.3,1,metro
2737,209.0,0,bus lineo
2738,197.6,0,bus
2739,255.4,0,bus lineo
2740,349.7,0,bus lineo
2741,125.4,0,bus
2742,188.7,0,lineo
2743,187.4,0,lineo scolaire
2744,148.8,0,bus
2745,159.5,0,bus
2746,138.7,0,bus scolaire
2747,178.7,0,lineo
2748,164.6,0,bus
2749,164.6,0,bus
2750,20.0,0,lineo
2751,23.3,0,lineo scolaire
2752,30.9,0,bus
2753,56.5,0,bus
2754,118.2,0,bus
2755,117.1,0,scolaire
2756,71.0,0,bus
2757,189.4,0,bus
2758,291.4,0,bus lineo
2759,175.6,0,bus
2760,310.8,1,metro
2761,61.8,0,bus
2762,159.7,1,metro
2763,288.0,0,bus
2764,288.0,0,bus
2765,100.0,0,bus
2766,406.1,0,bus
2767,15.1,0,bus
2768,115.1,0,bus lineo
2769,208.9,0,bus
2770,160.0,0,lineo
2771,214.8,0,bus
2772,215.7,0,bus
2773,310.8,1,metro
2774,303.0,0,bus
2775,109.6,0,bus
2776,194.3,0,bus
2777,129.4,1,metro
2778,295.0,0,bus
2779,34.5,0,bus
2780,133.7,1,metro
2781,123.2,0,lineo
2782,103.2,0,tram
2783,99.8,0,bus
2784,82.7,0,bus
2785,134.0,0,bus
2786,166.7,0,bus
2787,214.0,0,bus
2788,1.6,0,bus lineo scolaire
2789,164.1,0,bus scolaire
2790,104.8,0,bus
2791,104.8,0,bus
2792,104.8,0,bus
2793,104.8,0,bus
2794,120.0,0,bus
2795,170.1,0,bus
2796,162.5,0,bus
2797,58.5,0,bus
2798,113.8,0,bus
2799,129.8,0,telepherique
2800,81.3,1,metro
2801,102.4,0,lineo
2802,37.9,0,bus
2803,197.3,0,bus
2804,92.6,0,lineo scolaire
2805,117.2,0,bus
2806,243.8,0,bus
2807,63.4,0,lineo scolaire
2808,250.4,0,bus
2809,64.8,0,bus
2810,163.6,0,bus
2811,133.6,0,bus lineo
2812,15.0,0,bus
2813,255.7,0,lineo scolaire
2814,255.7,0,lineo scolaire
2815,20.1,0,bus
2816,126.4,0,bus
2817,197.1,0,bus
2818,129.7,0,bus
2819,27.6,0,bus lineo
2820,260.1,0,bus
2821,88.1,0,bus
2822,46.9,0,bus
2823,97.3,0,bus
2824,42.0,0,lineo
2825,69.6,0,bus
2826,114.6,0,bus
2827,33.1,0,bus
2828,203.2,0,bus
2829,81.4,0,bus
2830,107.5,0,bus
2831,254.2,0,lineo
2832,251.3,0,lineo scolaire
2833,324.8,0,lineo
2834,127.9,0,bus
2835,304.9,0,bus
2836,135.2,0,bus lineo
2837,111.2,0,lineo
2838,116.8,0,bus
2839,194.7,0,bus
2840,22.2,0,lineo
2841,36.7,0,bus
2842,100.2,0,bus
2843,113.9,0,lineo
2844,11.2,0,bus
2845,184.0,1,metro
2846,267.5,0,bus lineo
2847,90.6,0,bus
2848,62.2,0,bus
2849,225.6,0,bus
2850,260.4,0,bus
2851,376.3,0,bus
2852,114.6,0,bus
2853,268.6,0,lineo
2854,180.7,0,bus
2855,151.9,0,lineo scolaire
2856,197.2,0,bus
2857,59.0,0,lineo
2858,150.7,0,bus
2859,150.7,0,bus
2860,56.0,0,lineo
2861,96.2,0,bus
2862,83.9,0,lineo
2863,326.2,0,bus
2864,107.1,1,metro
2865,470.6,0,bus
2866,470.6,0,bus
2867,470.6,0,bus
2868,470.6,0,bus
2869,103.7,0,lineo
2870,47.8,0,scolaire
2871,215.1,0,bus lineo
2872,97.2,0,bus
2873,50.2,1,metro
2874,164.4,0,lineo
2875,199.3,0,bus
2876,184.7,0,bus lineo
2877,155.8,0,bus scolaire
2878,117.6,0,bus lineo
2879,33.4,0,bus
2880,242.5,0,lineo
2881,202.5,0,lineo
2882,214.0,0,bus
2883,170.1,0,bus
2884,183.2,0,bus
2885,227.8,0,bus lineo
2886,150.1,0,bus lineo
2887,212.9,0,lineo
2888,55.9,0,bus lineo
2889,26.9,0,bus
2890,218.6,0,bus
2891,34.9,0,bus
2892,16.3,0,bus scolaire
2893,36.8,0,lineo
2894,181.8,0,bus
2895,135.7,0,bus
2896,110.7,0,bus
2897,358.1,0,bus
2898,62.2,0,bus
2899,246.4,0,lineo
2900,64.8,0,bus
2901,174.8,0,bus
2902,109.6,0,bus
2903,8.0,0,bus
2904,241.1,1,metro
2905,241.1,1,metro
2906,246.7,0,bus
2907,246.7,0,bus
2908,246.7,0,bus
2909,246.7,0,bus
2910,125.3,0,bus lineo
2911,48.3,0,bus
2912,76.6,0,scolaire
2913,64.0,0,bus
2914,249.0,0,bus scolaire
2915,40.4,0,lineo
2916,229.0,0,bus
2917,130.1,0,bus
2918,141.2,0,bus scolaire
2919,28.6,0,bus
2920,49.2,0,bus
2921,70.6,1,metro
2922,269.8,0,lineo
2923,151.7,0,lineo scolaire
2924,124.0,0,bus
2925,211.9,0,bus
2926,272.2,0,bus lineo
2927,64.9,0,bus
2928,58.3,0,bus
2929,198.1,0,lineo
2930,51.3,0,bus
2931,238.8,0,lineo
2932,238.8,0,lineo
2933,222.6,0,bus scolaire
2934,74.0,0,bus
2935,152.5,0,bus
2936,103.7,0,lineo
2937,174.0,0,tram
2938,173.1,0,bus
2939,205.2,0,bus
2940,130.4,0,bus
2941,95.7,0,lineo
2942,95.7,0,lineo
2943,95.7,0,lineo
2944,95.7,0,lineo
2945,95.7,0,lineo
2946,196.9,0,bus scolaire
2947,163.2,0,bus lineo
2948,116.1,0,telepherique
2949,96.2,0,bus
2950,99.4,0,bus lineo
2951,24.9,1,metro
2952,228.2,0,bus
2953,103.0,0,bus
2954,165.6,0,bus
2955,104.4,0,bus lineo
2956,202.8,0,bus
2957,74.9,0,bus
2958,193.4,0,lineo scolaire
2959,45.0,0,bus scolaire
2960,80.1,0,bus
2961,174.0,0,tram
2962,146.2,1,metro
2963,238.8,1,metro
2964,1.6,0,bus
2965,126.2,0,lineo scolaire
2966,154.1,0,lineo scolaire
2967,161.0,0,bus
2968,10.4,0,bus
2969,84.7,0,bus
2970,108.2,0,bus
2971,200.4,0,lineo
2972,159.6,0,bus
2973,105.3,0,bus
2974,144.5,0,lineo
2975,327.0,0,bus
2976,285.9,0,bus
2977,22.8,0,bus
2978,88.5,0,bus
2979,27.5,0,bus lineo
2980,145.4,0,bus
2981,249.3,0,lineo
2982,287.0,0,bus lineo scolaire
2983,144.6,0,bus
2984,121.8,0,bus lineo scolaire
2985,136.9,0,bus
2986,151.3,0,bus
2987,139.4,0,bus
2988,119.7,0,bus
2989,61.0,0,bus
2990,88.2,0,bus
2991,212.9,0,bus lineo
2992,123.4,0,bus
2993,50.1,0,bus
2994,155.8,0,lineo
2995,78.4,0,bus lineo
2996,209.2,0,bus lineo scolaire
2997,262.5,0,lineo
2998,81.4,0,bus
2999,300.9,0,bus lineo
3000,92.0,0,bus lineo
3001,193.9,0,lineo scolaire
3002,117.2,0,bus
3003,278.0,1,metro
3004,152.5,0,lineo
3005,85.1,0,bus
3006,56.0,0,lineo
3007,249.5,0,bus lineo
3008,143.3,0,bus
3009,78.4,0,bus
3010,78.4,0,bus
3011,78.4,0,bus
3012,9.8,0,bus
3013,11.0,0,bus lineo
3014,189.6,0,bus
3015,83.9,0,bus
3016,131.3,0,lineo
3017,179.9,0,bus lineo
3018,108.5,0,bus lineo
3019,140.5,0,bus
3020,118.0,0,bus
3021,93.2,1,metro
3022,93.2,1,metro
3023,61.0,0,bus
3024,141.8,0,bus
3025,59.1,0,bus
3026,41.1,0,bus
3027,41.1,0,bus
3028,138.4,0,bus
3029,272.1,0,bus
3030,104.6,0,bus
3031,166.8,0,bus
3032,105.9,0,bus lineo
3033,113.1,0,bus
3034,218.3,0,bus lineo
3035,150.7,0,bus
3036,120.7,0,bus
3037,156.7,1,metro
3038,202.7,0,bus lineo
3039,277.8,0,bus
3040,79.5,0,bus
3041,100.1,0,bus
3042,67.7,0,bus lineo
3043,197.4,0,bus scolaire
3044,17.3,0,bus
3045,140.6,0,lineo scolaire
3046,57.8,0,bus
3047,65.8,0,bus
3048,70.4,0,scolaire
3049,161.0,0,lineo
3050,95.5,0,bus lineo scolaire
3051,180.5,0,lineo
3052,175.0,0,bus
3053,51.3,0,bus
3054,269.8,0,lineo
3055,386.2,0,bus lineo scolaire
3056,210.3,0,bus lineo
3057,216.5,1,metro
3058,126.7,0,bus
3059,126.7,0,bus
3060,112.1,0,bus
3061,125.5,0,bus
3062,45.9,0,bus lineo
3063,60.1,0,bus
3064,36.8,0,bus
3065,239.7,0,bus
3066,66.2,0,lineo
3067,298.3,0,bus
3068,154.0,0,bus
3069,163.5,0,bus
3070,72.3,0,lineo
3071,175.2,0,bus
3072,225.6,0,lineo
3073,174.8,0,bus
3074,191.2,0,bus lineo scolaire
3075,146.8,0,bus
3076,181.5,0,bus lineo
3077,155.8,0,lineo
3078,173.9,0,bus
3079,39.2,0,bus
3080,291.1,0,bus
3081,311.6,0,bus
3082,93.0,0,bus
3083,132.1,0,bus
3084,132.1,0,bus
3085,132.1,0,bus
3086,139.4,0,bus
3087,307.4,0,bus
3088,83.8,0,lineo
3089,216.5,0,bus scolaire
3090,102.5,0,bus scolaire
3091,202.3,0,bus
3092,83.9,0,tram
3093,81.6,0,bus
3094,148.5,0,lineo scolaire
3095,342.4,1,metro
3096,36.2,0,bus lineo
3097,264.1,0,lineo
3098,167.6,0,bus
3099,17.5,0,lineo
3100,105.5,0,lineo
3101,124.9,0,bus lineo
3102,11.2,0,bus
3103,107.4,0,bus
3104,170.8,0,bus scolaire
3105,339.1,0,bus
3106,157.1,0,bus
3107,240.5,0,bus
3108,136.4,0,bus
3109,192.4,0,bus lineo
3110,111.7,0,bus
3111,133.9,0,bus lineo
3112,53.6,0,bus
3113,59.1,0,lineo
3114,178.1,0,bus
3115,178.1,0,bus
3116,136.0,0,lineo
3117,101.9,0,bus lineo
3118,74.7,0,bus
3119,73.2,0,bus
3120,110.7,0,bus
3121,83.3,0,bus lineo
3122,83.3,0,bus lineo
3123,39.5,0,bus
3124,127.7,0,bus scolaire
3125,211.0,0,bus
3126,151.7,0,bus
3127,182.1,0,bus
3128,138.5,0,lineo
3129,82.5,0,lineo scolaire
3130,138.8,0,bus
3131,58.0,0,bus
3132,165.3,0,bus lineo
3133,129.3,0,bus
3134,293.0,0,bus
3135,112.2,0,bus
3136,191.5,0,bus
3137,133.9,0,bus
3138,146.3,0,bus
3139,125.3,0,bus lineo
3140,156.5,0,bus lineo
3141,66.1,0,bus
3142,64.9,0,bus lineo
3143,276.6,0,bus
3144,79.2,0,bus lineo
3145,152.1,0,bus
3146,99.0,0,bus
3147,151.4,0,bus
3148,175.5,0,bus lineo
3149,299.4,0,lineo scolaire
3150,179.9,0,bus
3151,167.5,0,lineo scolaire
3152,290.4,1,metro
3153,27.4,0,bus
3154,209.5,0,bus
3155,66.8,0,bus
3156,61.4,0,bus
3157,205.0,0,bus
3158,256.7,0,bus
3159,127.7,0,bus
3160,181.0,0,bus
3161,350.1,0,bus lineo scolaire
3162,48.0,0,lineo scolaire
3163,178.9,0,bus
3164,113.5,0,lineo
3165,66.0,0,lineo scolaire
3166,141.2,0,bus
3167,67.7,0,bus
3168,197.6,0,bus
3169,22.0,0,bus
3170,22.0,0,bus
3171,22.0,0,bus
3172,22.0,0,bus
3173,22.0,0,bus
3174,86.3,0,bus
3175,97.3,0,bus
3176,42.7,1,metro
3177,87.5,0,lineo scolaire
3178,76.8,1,metro
3179,114.9,0,lineo
3180,79.4,0,lineo
3181,323.2,0,lineo
3182,135.5,0,bus lineo
3183,160.3,0,bus lineo
3184,219.3,0,bus
3185,100.9,0,bus
3186,59.5,0,bus
3187,349.7,0,bus lineo
3188,58.4,0,bus
3189,66.5,0,bus
3190,132.1,0,bus
3191,138.6,0,bus
3192,9.4,0,bus
3193,202.9,1,metro
3194,100.6,0,bus lineo
3195,455.2,0,lineo
3196,298.8,0,bus
3197,44.7,0,bus
3198,134.1,0,bus
3199,75.9,0,bus
3200,226.1,1,metro
3201,81.4,0,bus
3202,238.5,0,bus lineo
3203,202.2,0,bus
3204,112.5,0,bus lineo
3205,112.5,0,bus lineo
3206,49.1,1,metro
3207,118.8,0,bus
3208,60.4,0,lineo
3209,79.3,0,bus
3210,97.5,0,lineo
3211,193.9,0,bus
3212,79.9,0,bus
3213,372.6,1,metro
3214,123.3,0,lineo
3215,224.5,0,bus
3216,233.7,0,bus scolaire
3217,103.2,0,bus
3218,365.5,0,bus scolaire
3219,116.4,0,bus
3220,238.6,0,lineo
3221,273.7,0,lineo
3222,70.4,0,bus
3223,70.4,0,bus
3224,121.9,0,bus
3225,81.7,0,bus
3226,200.5,0,bus
3227,123.6,0,bus
3228,423.0,0,lineo
3229,154.7,0,bus
3230,113.5,0,bus
3231,208.9,0,bus
3232,190.6,0,bus
3233,126.0,0,bus lineo
3234,600.1,0,bus scolaire
3235,112.6,0,bus
3236,236.5,1,metro
3237,149.1,0,bus
3238,405.8,0,bus
3239,265.4,1,metro
3240,265.4,1,metro
3241,186.3,0,bus
3242,316.5,0,bus
3243,61.5,0,bus
3244,51.2,0,bus
3245,203.0,0,bus
3246,86.8,0,bus
3247,146.4,0,bus
3248,113.9,0,lineo
3249,59.5,0,bus
3250,84.0,0,bus lineo
3251,285.3,0,bus
3252,58.8,0,scolaire
3253,184.6,0,bus
3254,101.6,0,bus
3255,218.4,0,bus
3256,125.3,0,bus
3257,142.2,0,bus
3258,227.7,0,bus
3259,204.8,0,lineo
3260,48.0,0,bus
3261,217.9,0,lineo
3262,0.6,0,lineo
3263,51.6,0,bus
3264,142.1,0,bus
3265,95.1,0,bus
3266,186.9,0,bus lineo
3267,194.0,0,bus
3268,376.3,0,bus
3269,130.7,0,bus
3270,83.7,0,bus
3271,113.1,0,bus
3272,114.6,0,lineo
3273,91.1,0,lineo scolaire
3274,90.1,0,bus
3275,239.2,0,lineo
3276,142.2,0,bus
3277,233.7,0,bus
3278,121.0,0,bus
3279,140.0,0,bus
3280,178.0,0,bus
3281,214.2,1,metro
3282,210.8,0,bus
3283,103.5,0,lineo
3284,39.5,0,bus
3285,230.0,0,bus
3286,17.5,0,lineo
3287,136.5,0,bus
3288,86.9,0,bus
3289,129.9,0,bus
3290,119.5,0,bus
3291,172.1,0,lineo scolaire
3292,157.8,1,metro
3293,182.3,0,lineo
3294,116.1,0,bus lineo
3295,298.3,0,bus
3296,108.3,0,scolaire
3297,66.1,0,lineo scolaire
3298,237.6,0,lineo
3299,235.3,0,bus lineo
3300,126.1,0,lineo
3301,126.4,0,bus
3302,129.3,0,bus lineo
3303,50.5,0,lineo
3304,344.2,0,bus
3305,64.0,0,bus
3306,76.1,0,bus
3307,81.4,0,bus
3308,312.2,0,lineo
3309,294.0,0,bus
3310,198.5,0,tram
3311,18.7,0,bus
3312,441.8,0,scolaire
3313,498.8,0,bus
3314,85.2,0,lineo scolaire
3315,46.9,0,bus
3316,224.8,0,tram
3317,224.8,0,tram
3318,176.6,0,bus
3319,41.7,0,bus lineo
3320,14.6,0,lineo
3321,101.2,0,bus lineo
3322,11.7,0,lineo scolaire
3323,69.4,0,bus
3324,296.2,0,lineo
3325,49.1,0,bus
3326,264.6,0,bus
3327,150.6,0,lineo
3328,153.1,0,bus lineo
3329,102.2,0,bus
3330,29.7,0,bus lineo
3331,233.7,0,bus
3332,111.2,0,bus
3333,76.2,0,bus
3334,99.2,0,lineo
3335,214.0,0,bus
3336,28.2,0,bus
3337,129.7,0,bus
3338,344.2,0,lineo
3339,146.0,0,bus
3340,182.3,0,lineo
3341,190.6,0,bus
3342,248.6,0,bus
3343,13.2,0,bus
3344,421.3,0,lineo
3345,382.9,0,lineo scolaire
3346,90.4,0,bus
3347,144.7,0,bus
3348,109.5,0,bus
3349,18.7,0,bus
3350,141.1,0,bus
3351,130.3,0,bus
3352,270.6,0,lineo
3353,119.9,0,lineo
3354,114.2,0,bus lineo
3355,178.8,0,bus
3356,243.6,0,bus
3357,336.3,0,bus
3358,45.4,1,metro
3359,117.8,0,bus
3360,102.6,0,bus
3361,44.6,0,bus
3362,119.0,0,bus
3363,153.4,0,bus lineo
3364,37.9,0,bus lineo
3365,132.8,0,bus lineo
3366,132.8,0,bus lineo
3367,105.5,0,lineo
3368,54.3,0,bus
3369,100.1,0,bus
3370,321.3,0,scolaire
3371,78.9,0,bus
3372,179.4,0,bus
3373,85.1,0,bus
3374,36.9,1,metro
3375,36.9,1,metro
3376,36.9,1,metro
3377,36.9,1,metro
3378,36.9,1,metro
3379,205.1,0,lineo
3380,159.8,0,bus
3381,144.8,0,lineo
3382,167.6,0,bus
3383,120.8,0,bus
3384,420.6,0,bus
3385,181.1,0,bus
3386,122.7,0,bus
3387,104.5,0,lineo scolaire
3388,69.8,0,bus
3389,85.2,0,bus
3390,66.7,0,lineo
3391,18.8,0,bus
3392,125.9,0,lineo
3393,62.1,0,bus
3394,31.8,0,bus lineo
3395,16.7,1,metro
3396,273.4,0,bus
3397,165.6,0,lineo
3398,59.9,0,lineo scolaire
3399,84.5,0,bus lineo
3400,156.4,0,bus
3401,213.8,0,bus
3402,77.3,0,lineo scolaire
3403,201.8,0,bus
3404,168.4,0,bus
3405,154.3,1,metro
3406,164.5,0,bus
3407,234.1,0,bus
3408,234.1,0,bus
3409,290.2,0,bus lineo
3410,160.4,0,bus
3411,72.5,0,bus
3412,55.8,0,bus
3413,101.4,0,bus lineo
3414,75.0,0,bus
3415,82.4,0,bus
3416,123.8,0,bus
3417,335.8,0,bus
3418,149.1,0,bus
3419,130.5,0,bus
3420,192.4,0,bus
3421,48.5,0,bus
3422,24.1,0,lineo
3423,324.8,0,lineo
3424,142.1,0,bus
3425,424.1,0,bus
3426,242.8,0,lineo scolaire
3427,111.4,0,bus
3428,111.4,0,bus
3429,135.8,0,bus
3430,234.8,0,bus
3431,109.7,0,bus
3432,76.5,0,bus
3433,154.4,0,bus
3434,265.9,0,bus lineo
3435,123.2,0,bus
3436,71.1,0,bus lineo
3437,91.5,0,lineo
3438,233.2,0,lineo
3439,205.1,0,bus
3440,60.4,0,bus
3441,390.7,0,bus lineo
3442,35.0,0,bus
3443,33.9,0,bus lineo
3444,210.0,0,bus
3445,239.2,0,bus lineo
3446,134.8,0,bus
3447,198.2,0,bus lineo
3448,3.8,0,bus
3449,290.5,0,bus
3450,19.2,0,lineo
3451,68.3,0,bus
3452,157.5,0,bus
3453,198.7,0,bus
3454,125.8,0,bus
3455,111.7,0,lineo
3456,178.4,0,lineo scolaire
3457,42.5,1,metro
3458,171.5,0,bus
3459,334.8,0,bus lineo
3460,107.1,0,bus
3461,38.0,0,bus
3462,136.1,0,bus lineo
3463,136.1,0,bus lineo
3464,114.5,0,lineo
3465,44.3,0,bus
3466,121.9,0,bus
3467,298.3,0,bus
3468,297.5,0,bus
3469,119.9,0,lineo
3470,473.6,0,bus
3471,41.9,0,bus
3472,169.2,0,bus
3473,115.4,0,lineo
3474,54.7,0,bus
3475,69.3,0,lineo scolaire
3476,195.3,0,lineo scolaire
3477,84.5,0,bus scolaire
3478,159.8,0,bus
3479,55.1,0,bus
3480,106.5,0,bus
3481,70.0,0,scolaire
3482,17.1,0,bus lineo
3483,58.2,0,bus
3484,91.5,0,bus
3485,84.6,0,bus
3486,156.3,0,bus
3487,78.6,0,bus
3488,182.1,0,bus
3489,26.5,0,bus
3490,146.5,0,lineo scolaire
3491,115.5,0,bus
3492,18.5,0,lineo
3493,308.2,0,bus lineo
3494,146.0,0,bus
3495,387.2,1,metro
3496,216.4,0,bus
3497,204.5,0,bus lineo
3498,149.0,1,metro
3499,181.4,0,lineo scolaire
3500,113.6,0,lineo scolaire
3501,174.1,0,bus
3502,133.4,0,bus lineo
3503,42.2,0,bus lineo
3504,109.6,0,bus
3505,287.1,0,bus
3506,114.6,0,bus
3507,170.1,0,bus
3508,32.9,0,bus
3509,214.4,0,bus
3510,180.7,1,metro
3511,272.9,0,bus lineo
3512,16.8,0,bus
3513,288.3,0,bus
3514,17.1,0,bus lineo
3515,37.7,0,bus lineo
3516,137.0,0,bus lineo scolaire
3517,117.9,0,bus
3518,100.2,0,bus
3519,127.7,0,bus scolaire
3520,94.3,0,bus
3521,15.8,0,bus
3522,50.6,0,bus
3523,61.6,0,bus
3524,48.9,0,bus
3525,17.5,0,lineo
3526,139.4,0,bus lineo scolaire
3527,310.9,0,lineo
3528,45.3,0,bus
3529,203.2,0,lineo
3530,124.1,0,bus
3531,180.2,0,lineo
3532,376.0,0,lineo scolaire
3533,137.9,0,bus lineo
3534,40.4,0,lineo
3535,150.0,0,bus
3536,177.6,0,bus
3537,311.2,0,bus
3538,165.6,0,lineo
3539,212.6,0,bus
3540,165.4,0,bus
3541,186.5,0,bus
3542,18.8,0,lineo scolaire
3543,159.4,0,bus lineo scolaire
3544,248.2,0,bus
3545,136.7,0,bus
3546,164.0,0,bus lineo scolaire
3547,164.0,0,bus lineo scolaire
3548,181.4,0,lineo
3549,210.6,0,bus
3550,98.0,1,metro
3551,217.3,0,lineo
3552,101.6,0,bus
3553,194.7,0,bus
3554,239.0,0,bus
3555,98.2,0,bus
3556,172.1,0,lineo scolaire
3557,198.1,0,bus
3558,43.8,0,bus lineo scolaire
3559,223.9,0,bus
3560,171.6,1,metro
3561,259.1,0,bus lineo
3562,141.8,0,bus
3563,282.5,0,lineo
3564,153.6,0,lineo
3565,131.7,0,scolaire
3566,195.5,0,bus
3567,64.8,0,bus scolaire
3568,232.3,0,bus lineo
3569,116.1,0,telepherique
3570,47.8,0,bus
3571,117.9,0,bus
3572,121.2,0,bus
3573,82.6,0,bus
3574,64.2,0,bus
3575,225.7,1,metro
3576,92.1,0,bus
3577,120.4,0,bus
3578,134.5,0,bus
3579,26.7,0,bus
3580,240.7,0,lineo
3581,238.5,0,bus lineo
3582,147.0,0,lineo
3583,136.1,1,metro
3584,118.8,0,tram
3585,96.0,0,bus
3586,208.9,0,bus
3587,157.8,0,bus
3588,45.9,0,bus lineo
3589,175.0,0,bus
3590,124.8,1,metro
3591,59.2,0,scolaire
3592,137.6,0,bus
3593,140.9,0,bus
3594,165.9,0,bus
3595,88.0,0,bus
3596,157.4,0,lineo
3597,121.1,0,bus lineo
3598,30.2,0,bus
3599,189.3,0,lineo
3600,93.0,1,metro
3601,233.8,0,bus
3602,230.0,0,bus
3603,254.6,0,bus
3604,106.5,0,bus
3605,96.3,0,bus scolaire
3606,148.0,0,bus
3607,157.2,0,bus
3608,87.0,0,bus
3609,260.3,0,bus
3610,167.2,0,bus lineo
3611,61.6,0,bus
3612,121.2,0,lineo
3613,98.9,0,bus lineo
3614,143.5,0,bus
3615,166.0,0,bus
3616,171.1,0,bus
3617,41.0,0,bus
3618,207.2,0,bus
3619,14.5,0,bus scolaire
3620,129.9,0,lineo
3621,165.6,0,lineo
3622,205.4,0,bus lineo
3623,205.4,0,bus lineo
3624,205.4,0,bus lineo
3625,205.4,0,bus lineo
3626,34.9,0,bus
3627,114.0,0,bus
3628,76.5,0,bus
3629,94.3,0,bus
3630,35.8,0,bus
3631,265.4,0,bus
3632,176.6,0,bus
3633,143.0,0,bus lineo
3634,223.8,0,bus
3635,134.3,0,bus
3636,304.7,0,bus
3637,213.1,0,bus
3638,51.9,0,lineo
3639,63.7,0,bus
3640,101.3,0,bus lineo
3641,121.9,0,bus
3642,151.4,0,bus
3643,232.4,0,bus
3644,176.6,0,bus
3645,131.7,0,bus
3646,308.2,1,metro
3647,169.6,0,scolaire
3648,90.2,0,bus
3649,24.5,0,bus
3650,124.3,0,bus
3651,266.2,0,bus
3652,144.2,0,bus
3653,37.0,0,bus
3654,61.7,0,bus scolaire
3655,67.7,0,bus
3656,80.1,0,bus
3657,43.1,0,lineo
3658,200.6,0,bus
3659,87.9,0,bus lineo
3660,317.6,0,bus
3661,171.6,1,metro
3662,84.1,0,bus lineo
3663,159.4,0,bus
3664,35.7,0,bus lineo
3665,290.7,0,bus lineo
3666,245.9,0,bus
3667,138.9,0,bus
3668,122.1,0,bus
3669,75.2,0,bus
3670,98.6,0,lineo
3671,99.5,0,bus
3672,95.7,0,bus
3673,76.3,0,bus
3674,168.7,0,scolaire
3675,139.6,0,bus
3676,157.4,0,bus
3677,275.5,0,lineo
3678,64.0,1,metro
3679,170.9,0,bus
3680,181.2,0,bus
3681,140.9,0,bus
3682,134.2,0,bus
3683,161.7,0,bus lineo
3684,119.0,0,bus lineo
3685,59.9,0,tram
3686,84.0,0,lineo
3687,146.5,0,lineo scolaire
3688,8.6,0,lineo
3689,7.4,0,bus
3690,136.8,0,bus
3691,42.2,0,bus
3692,187.5,0,bus
3693,195.3,0,lineo
3694,200.3,1,metro
3695,200.3,1,metro
3696,146.4,0,bus
3697,70.5,0,bus lineo scolaire
3698,153.3,0,bus
3699,97.1,0,lineo scolaire
3700,136.7,0,bus
3701,85.2,0,lineo
3702,192.5,0,bus
3703,119.9,0,bus scolaire
3704,19.6,0,bus
3705,19.6,0,bus
3706,194.7,0,bus lineo
3707,55.7,0,bus
3708,95.4,0,bus
3709,234.1,0,lineo
3710,78.1,0,bus
3711,134.0,0,bus
3712,229.2,0,lineo
3713,435.6,0,bus
3714,74.5,0,bus
3715,129.4,0,bus
3716,173.9,0,lineo
3717,173.9,0,lineo
3718,150.3,0,bus
3719,137.9,0,bus
3720,98.5,0,bus
3721,121.9,0,bus
3722,179.5,0,bus
3723,41.7,0,bus lineo
3724,83.1,0,lineo scolaire
3725,133.8,0,bus
3726,126.1,0,bus
3727,202.8,0,bus
3728,106.9,0,bus
3729,118.3,0,bus
3730,90.8,0,bus
3731,159.4,0,bus lineo
3732,255.0,0,bus lineo
3733,153.9,0,bus lineo
3734,263.8,0,lineo
3735,291.4,0,bus lineo
3736,167.0,0,bus lineo
3737,128.0,0,lineo scolaire
3738,297.3,1,metro
3739,278.0,0,bus scolaire
3740,99.0,0,bus
3741,297.0,0,bus
3742,268.3,0,bus
3743,21.0,0,bus
3744,110.9,0,bus
3745,144.5,1,metro
3746,175.1,0,bus
3747,115.5,0,bus
3748,22.4,0,bus
