surface_m2,nb_pieces,is_maison,revenu_median_mensuel,taux_pauvrete_pct,population_2019,part_jeunes_pct,part_seniors_pct,mois_mutation,distance_transport_m,est_metro_proche,q_Bagatelle / Reynerie,q_Borderouge / Croix-Daurade,q_Capitole / Carmes,q_Côte Pavée / Jolimont,q_Rangueil / Saouzelong,q_Saint-Cyprien / Arènes
45.0,2,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
73.0,3,0,2155.0,15.3,70863,28.8,15.8,2,,,False,False,False,False,False,True
21.0,1,0,1638.4,25.8,70238,27.7,10.2,9,,,False,False,False,True,False,False
23.0,2,0,2324.5,16.1,83796,41.1,13.4,11,173.5,0.0,False,False,True,False,False,False
68.0,4,0,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
29.0,1,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
95.0,5,1,1956.6,18.3,66372,26.5,15.3,9,,,True,False,False,False,False,False
70.0,5,1,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
53.0,2,0,2324.5,16.1,83796,41.1,13.4,10,192.9,0.0,False,False,True,False,False,False
54.0,2,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
89.0,3,1,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
29.0,2,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
48.0,2,0,1956.6,18.3,66372,26.5,15.3,9,,,True,False,False,False,False,False
89.0,4,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
86.0,3,0,1935.5,19.1,96734,32.2,13.0,7,120.8,0.0,False,True,False,False,False,False
16.0,1,0,1529.5,36.2,105462,32.7,11.3,8,80.1,0.0,False,False,False,False,True,False
38.0,2,0,2324.5,16.1,83796,41.1,13.4,3,193.7,0.0,False,False,True,False,False,False
18.0,1,0,2324.5,16.1,83796,41.1,13.4,2,151.1,0.0,False,False,True,False,False,False
56.0,2,0,2324.5,16.1,83796,41.1,13.4,4,256.5,0.0,False,False,True,False,False,False
27.0,1,0,2155.0,15.3,70863,28.8,15.8,6,52.2,0.0,False,False,False,False,False,True
45.0,2,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
15.0,1,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
48.0,2,0,2155.0,15.3,70863,28.8,15.8,9,14.5,0.0,False,False,False,False,False,True
105.0,3,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
21.0,1,0,2155.0,15.3,70863,28.8,15.8,4,133.1,0.0,False,False,False,False,False,True
57.0,2,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
63.0,3,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
22.0,1,0,1529.5,36.2,105462,32.7,11.3,7,8.0,0.0,False,False,False,False,True,False
63.0,3,0,1956.6,18.3,66372,26.5,15.3,5,,,True,False,False,False,False,False
60.0,3,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
38.0,2,0,1638.4,25.8,70238,27.7,10.2,11,121.2,0.0,False,False,False,True,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
47.0,2,0,1956.6,18.3,66372,26.5,15.3,8,,,True,False,False,False,False,False
115.0,3,0,1529.5,36.2,105462,32.7,11.3,12,2.0,0.0,False,False,False,False,True,False
48.0,2,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
93.0,4,0,2324.5,16.1,83796,41.1,13.4,11,126.5,0.0,False,False,True,False,False,False
60.0,3,0,2155.0,15.3,70863,28.8,15.8,6,,,False,False,False,False,False,True
77.0,3,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
73.0,4,0,1956.6,18.3,66372,26.5,15.3,6,,,True,False,False,False,False,False
89.0,4,1,1638.4,25.8,70238,27.7,10.2,12,319.9,0.0,False,False,False,True,False,False
68.0,3,0,2155.0,15.3,70863,28.8,15.8,5,,,False,False,False,False,False,True
86.0,4,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
101.0,4,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
68.0,3,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
59.0,2,0,2324.5,16.1,83796,41.1,13.4,9,137.9,0.0,False,False,True,False,False,False
60.0,3,0,1638.4,25.8,70238,27.7,10.2,8,113.6,0.0,False,False,False,True,False,False
61.0,3,1,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
46.0,2,0,2324.5,16.1,83796,41.1,13.4,5,,,False,False,True,False,False,False
97.0,3,0,2324.5,16.1,83796,41.1,13.4,1,45.0,0.0,False,False,True,False,False,False
22.0,1,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
62.0,3,0,2324.5,16.1,83796,41.1,13.4,11,97.9,0.0,False,False,True,False,False,False
84.0,4,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
80.0,4,1,1956.6,18.3,66372,26.5,15.3,9,,,True,False,False,False,False,False
48.0,2,0,1529.5,36.2,105462,32.7,11.3,3,217.2,0.0,False,False,False,False,True,False
40.0,2,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
44.0,2,0,1529.5,36.2,105462,32.7,11.3,10,84.4,0.0,False,False,False,False,True,False
91.0,4,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
83.0,4,1,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
43.0,2,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
26.0,2,0,1638.4,25.8,70238,27.7,10.2,10,109.5,0.0,False,False,False,True,False,False
35.0,2,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
112.0,4,0,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
67.0,3,0,2324.5,16.1,83796,41.1,13.4,2,98.5,0.0,False,False,True,False,False,False
67.0,4,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
85.0,4,0,1956.6,18.3,66372,26.5,15.3,7,,,True,False,False,False,False,False
28.0,1,0,2324.5,16.1,83796,41.1,13.4,4,263.9,0.0,False,False,True,False,False,False
170.0,5,1,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
52.0,2,0,2324.5,16.1,83796,41.1,13.4,12,67.6,0.0,False,False,True,False,False,False
65.0,3,0,1935.5,19.1,96734,32.2,13.0,12,111.5,0.0,False,True,False,False,False,False
52.0,2,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
56.0,3,0,1935.5,19.1,96734,32.2,13.0,5,103.7,0.0,False,True,False,False,False,False
86.0,4,0,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
88.0,4,1,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
118.0,4,1,1956.6,18.3,66372,26.5,15.3,3,,,True,False,False,False,False,False
49.0,2,0,1956.6,18.3,66372,26.5,15.3,2,,,True,False,False,False,False,False
82.0,3,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
69.0,4,0,1529.5,36.2,105462,32.7,11.3,8,,,False,False,False,False,True,False
200.0,8,1,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
57.0,3,0,2324.5,16.1,83796,41.1,13.4,11,215.9,0.0,False,False,True,False,False,False
70.0,3,1,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
73.0,4,0,1935.5,19.1,96734,32.2,13.0,7,107.5,0.0,False,True,False,False,False,False
57.0,3,0,1935.5,19.1,96734,32.2,13.0,2,273.9,0.0,False,True,False,False,False,False
65.0,4,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
76.0,4,1,1956.6,18.3,66372,26.5,15.3,7,88.5,0.0,True,False,False,False,False,False
130.0,5,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
62.0,3,1,1529.5,36.2,105462,32.7,11.3,3,134.1,0.0,False,False,False,False,True,False
63.0,3,0,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
77.0,4,0,1956.6,18.3,66372,26.5,15.3,7,,,True,False,False,False,False,False
16.0,1,0,2324.5,16.1,83796,41.1,13.4,8,153.1,0.0,False,False,True,False,False,False
122.0,6,1,1529.5,36.2,105462,32.7,11.3,10,195.2,0.0,False,False,False,False,True,False
47.0,2,0,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
131.0,4,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
140.0,5,0,2155.0,15.3,70863,28.8,15.8,5,148.1,0.0,False,False,False,False,False,True
74.0,3,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
95.0,4,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
62.0,3,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
41.0,2,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
20.0,1,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
74.0,4,0,1935.5,19.1,96734,32.2,13.0,9,93.5,0.0,False,True,False,False,False,False
64.0,4,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
122.0,4,1,2324.5,16.1,83796,41.1,13.4,12,152.3,0.0,False,False,True,False,False,False
125.0,5,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
70.0,3,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
90.0,4,0,2155.0,15.3,70863,28.8,15.8,9,198.5,0.0,False,False,False,False,False,True
54.0,3,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
58.0,3,0,2155.0,15.3,70863,28.8,15.8,4,,,False,False,False,False,False,True
54.0,3,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
67.0,4,0,1638.4,25.8,70238,27.7,10.2,2,,,False,False,False,True,False,False
125.0,4,1,1638.4,25.8,70238,27.7,10.2,5,44.5,0.0,False,False,False,True,False,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
30.0,1,0,2324.5,16.1,83796,41.1,13.4,8,101.3,0.0,False,False,True,False,False,False
20.0,1,0,1529.5,36.2,105462,32.7,11.3,11,40.0,0.0,False,False,False,False,True,False
67.0,3,0,1529.5,36.2,105462,32.7,11.3,4,149.9,0.0,False,False,False,False,True,False
27.0,1,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
100.0,4,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
62.0,3,0,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
66.0,4,0,1529.5,36.2,105462,32.7,11.3,1,227.7,0.0,False,False,False,False,True,False
44.0,2,0,2155.0,15.3,70863,28.8,15.8,10,202.2,0.0,False,False,False,False,False,True
22.0,1,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
57.0,3,0,1529.5,36.2,105462,32.7,11.3,11,305.6,1.0,False,False,False,False,True,False
57.0,3,0,1529.5,36.2,105462,32.7,11.3,8,136.5,0.0,False,False,False,False,True,False
45.0,2,0,1935.5,19.1,96734,32.2,13.0,7,157.6,0.0,False,True,False,False,False,False
114.0,4,0,1935.5,19.1,96734,32.2,13.0,11,218.5,1.0,False,True,False,False,False,False
69.0,3,0,1935.5,19.1,96734,32.2,13.0,12,149.4,0.0,False,True,False,False,False,False
37.0,1,0,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
46.0,2,0,1529.5,36.2,105462,32.7,11.3,12,95.1,0.0,False,False,False,False,True,False
60.0,4,0,1638.4,25.8,70238,27.7,10.2,10,275.5,0.0,False,False,False,True,False,False
20.0,1,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
43.0,2,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
26.0,1,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
60.0,3,1,1956.6,18.3,66372,26.5,15.3,6,,,True,False,False,False,False,False
65.0,3,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
38.0,2,0,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
106.0,4,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
63.0,3,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
70.0,3,0,1638.4,25.8,70238,27.7,10.2,2,,,False,False,False,True,False,False
41.0,2,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
51.0,2,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
62.0,3,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
19.0,1,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
90.0,4,1,1529.5,36.2,105462,32.7,11.3,12,180.5,0.0,False,False,False,False,True,False
36.0,2,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
41.0,1,0,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
43.0,1,0,2324.5,16.1,83796,41.1,13.4,9,165.6,0.0,False,False,True,False,False,False
54.0,2,0,1935.5,19.1,96734,32.2,13.0,9,172.4,0.0,False,True,False,False,False,False
66.0,3,0,2155.0,15.3,70863,28.8,15.8,4,,,False,False,False,False,False,True
60.0,3,0,1529.5,36.2,105462,32.7,11.3,8,234.8,0.0,False,False,False,False,True,False
19.0,1,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
45.0,3,0,1935.5,19.1,96734,32.2,13.0,10,120.5,0.0,False,True,False,False,False,False
54.0,3,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
22.0,1,0,2155.0,15.3,70863,28.8,15.8,12,,,False,False,False,False,False,True
65.0,4,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
39.0,1,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
15.0,1,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
77.0,4,0,1638.4,25.8,70238,27.7,10.2,5,81.2,0.0,False,False,False,True,False,False
52.0,3,0,2155.0,15.3,70863,28.8,15.8,4,81.4,0.0,False,False,False,False,False,True
50.0,2,0,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
48.0,2,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
16.0,1,0,1529.5,36.2,105462,32.7,11.3,2,,,False,False,False,False,True,False
72.0,3,1,1935.5,19.1,96734,32.2,13.0,2,130.7,0.0,False,True,False,False,False,False
75.0,4,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
57.0,3,0,1935.5,19.1,96734,32.2,13.0,1,158.5,0.0,False,True,False,False,False,False
53.0,3,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
58.0,3,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
88.0,4,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
50.0,2,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
53.0,3,0,2155.0,15.3,70863,28.8,15.8,12,27.7,0.0,False,False,False,False,False,True
32.0,1,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
46.0,2,0,1638.4,25.8,70238,27.7,10.2,5,111.1,0.0,False,False,False,True,False,False
83.0,4,0,1529.5,36.2,105462,32.7,11.3,4,,,False,False,False,False,True,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,7,243.6,0.0,False,True,False,False,False,False
73.0,3,0,1956.6,18.3,66372,26.5,15.3,1,,,True,False,False,False,False,False
62.0,3,0,1935.5,19.1,96734,32.2,13.0,3,224.3,0.0,False,True,False,False,False,False
100.0,4,0,1638.4,25.8,70238,27.7,10.2,8,148.0,0.0,False,False,False,True,False,False
51.0,3,0,1956.6,18.3,66372,26.5,15.3,2,,,True,False,False,False,False,False
16.0,1,0,2324.5,16.1,83796,41.1,13.4,6,340.1,0.0,False,False,True,False,False,False
15.0,1,0,1529.5,36.2,105462,32.7,11.3,4,,,False,False,False,False,True,False
34.0,2,0,1638.4,25.8,70238,27.7,10.2,6,99.2,0.0,False,False,False,True,False,False
113.0,4,0,2324.5,16.1,83796,41.1,13.4,1,353.8,0.0,False,False,True,False,False,False
86.0,5,1,1956.6,18.3,66372,26.5,15.3,3,,,True,False,False,False,False,False
35.0,1,0,1956.6,18.3,66372,26.5,15.3,4,,,True,False,False,False,False,False
24.0,1,0,2324.5,16.1,83796,41.1,13.4,4,247.8,0.0,False,False,True,False,False,False
63.0,3,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
35.0,2,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
52.0,3,0,2155.0,15.3,70863,28.8,15.8,6,,,False,False,False,False,False,True
74.0,3,1,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
28.0,1,0,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
49.0,2,0,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
81.0,4,0,2155.0,15.3,70863,28.8,15.8,2,32.8,0.0,False,False,False,False,False,True
43.0,2,0,2155.0,15.3,70863,28.8,15.8,4,,,False,False,False,False,False,True
70.0,3,0,1638.4,25.8,70238,27.7,10.2,2,71.2,0.0,False,False,False,True,False,False
23.0,2,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
40.0,2,0,1529.5,36.2,105462,32.7,11.3,8,48.9,0.0,False,False,False,False,True,False
58.0,3,0,2324.5,16.1,83796,41.1,13.4,6,275.2,0.0,False,False,True,False,False,False
38.0,2,0,2324.5,16.1,83796,41.1,13.4,3,201.8,0.0,False,False,True,False,False,False
163.0,8,1,1638.4,25.8,70238,27.7,10.2,2,,,False,False,False,True,False,False
63.0,4,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
29.0,2,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
18.0,1,0,1956.6,18.3,66372,26.5,15.3,1,,,True,False,False,False,False,False
87.0,4,0,2155.0,15.3,70863,28.8,15.8,12,159.7,0.0,False,False,False,False,False,True
37.0,2,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
111.0,4,1,1529.5,36.2,105462,32.7,11.3,4,124.5,0.0,False,False,False,False,True,False
33.0,1,0,1529.5,36.2,105462,32.7,11.3,11,136.1,0.0,False,False,False,False,True,False
15.0,1,0,2324.5,16.1,83796,41.1,13.4,5,79.8,0.0,False,False,True,False,False,False
45.0,3,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
69.0,3,0,2155.0,15.3,70863,28.8,15.8,12,72.0,0.0,False,False,False,False,False,True
100.0,4,1,2155.0,15.3,70863,28.8,15.8,9,114.9,0.0,False,False,False,False,False,True
15.0,1,0,2155.0,15.3,70863,28.8,15.8,6,,,False,False,False,False,False,True
120.0,5,1,1956.6,18.3,66372,26.5,15.3,5,,,True,False,False,False,False,False
43.0,1,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
42.0,2,0,2324.5,16.1,83796,41.1,13.4,5,93.7,0.0,False,False,True,False,False,False
63.0,3,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
63.0,3,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
49.0,3,0,1956.6,18.3,66372,26.5,15.3,10,42.2,0.0,True,False,False,False,False,False
64.0,3,0,1935.5,19.1,96734,32.2,13.0,3,142.8,0.0,False,True,False,False,False,False
60.0,3,0,1529.5,36.2,105462,32.7,11.3,4,,,False,False,False,False,True,False
85.0,4,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
81.0,5,1,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
61.0,3,0,2155.0,15.3,70863,28.8,15.8,11,,,False,False,False,False,False,True
115.0,5,0,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
47.0,2,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
88.0,4,1,1638.4,25.8,70238,27.7,10.2,5,226.5,0.0,False,False,False,True,False,False
126.0,5,1,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
21.0,1,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
56.0,3,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
30.0,1,0,1956.6,18.3,66372,26.5,15.3,9,,,True,False,False,False,False,False
180.0,8,1,1935.5,19.1,96734,32.2,13.0,8,311.2,0.0,False,True,False,False,False,False
40.0,2,0,2324.5,16.1,83796,41.1,13.4,3,137.1,0.0,False,False,True,False,False,False
40.0,2,0,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
52.0,3,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
60.0,3,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
90.0,6,1,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
68.0,4,0,1638.4,25.8,70238,27.7,10.2,6,321.6,0.0,False,False,False,True,False,False
77.0,4,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
45.0,2,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
81.0,4,0,1529.5,36.2,105462,32.7,11.3,5,119.7,0.0,False,False,False,False,True,False
90.0,3,0,1638.4,25.8,70238,27.7,10.2,10,146.5,0.0,False,False,False,True,False,False
56.0,2,0,1529.5,36.2,105462,32.7,11.3,2,,,False,False,False,False,True,False
54.0,3,0,1638.4,25.8,70238,27.7,10.2,6,157.1,0.0,False,False,False,True,False,False
57.0,3,0,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
54.0,3,0,1935.5,19.1,96734,32.2,13.0,4,,,False,True,False,False,False,False
74.0,4,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
99.0,4,0,1529.5,36.2,105462,32.7,11.3,5,203.7,0.0,False,False,False,False,True,False
40.0,2,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
104.0,4,0,1956.6,18.3,66372,26.5,15.3,7,74.9,0.0,True,False,False,False,False,False
60.0,3,0,1935.5,19.1,96734,32.2,13.0,9,207.6,0.0,False,True,False,False,False,False
36.0,2,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
85.0,4,0,1529.5,36.2,105462,32.7,11.3,10,,,False,False,False,False,True,False
78.0,4,0,1529.5,36.2,105462,32.7,11.3,8,,,False,False,False,False,True,False
78.0,5,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
28.0,2,1,1638.4,25.8,70238,27.7,10.2,12,105.6,0.0,False,False,False,True,False,False
47.0,3,0,1956.6,18.3,66372,26.5,15.3,1,,,True,False,False,False,False,False
40.0,2,0,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
175.0,4,1,2324.5,16.1,83796,41.1,13.4,2,165.6,0.0,False,False,True,False,False,False
36.0,2,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
40.0,2,0,2155.0,15.3,70863,28.8,15.8,7,224.8,0.0,False,False,False,False,False,True
39.0,2,0,2155.0,15.3,70863,28.8,15.8,3,50.1,0.0,False,False,False,False,False,True
53.0,3,0,2324.5,16.1,83796,41.1,13.4,2,,,False,False,True,False,False,False
93.0,3,0,2324.5,16.1,83796,41.1,13.4,4,,,False,False,True,False,False,False
42.0,2,0,1529.5,36.2,105462,32.7,11.3,10,,,False,False,False,False,True,False
39.0,2,0,2155.0,15.3,70863,28.8,15.8,11,423.0,0.0,False,False,False,False,False,True
62.0,3,0,2155.0,15.3,70863,28.8,15.8,5,,,False,False,False,False,False,True
26.0,1,0,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
71.0,3,0,1935.5,19.1,96734,32.2,13.0,6,91.1,0.0,False,True,False,False,False,False
65.0,4,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
17.0,1,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
50.0,3,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
40.0,2,0,1529.5,36.2,105462,32.7,11.3,9,,,False,False,False,False,True,False
51.0,2,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
91.0,4,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
42.0,2,0,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
58.0,4,0,1956.6,18.3,66372,26.5,15.3,8,,,True,False,False,False,False,False
31.0,1,0,1529.5,36.2,105462,32.7,11.3,10,,,False,False,False,False,True,False
52.0,2,0,1638.4,25.8,70238,27.7,10.2,1,,,False,False,False,True,False,False
80.0,4,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
36.0,1,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
110.0,3,1,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
27.0,2,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
46.0,2,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
17.0,1,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
